Excel,Tableau,R,Illustrator,D3,ggplot2,Python,PowerBI,Flourish,Datawrapper,Unnamed: 0,ID,inspir,doc_id,type,ToolsForDV_,ToolsForDV_PowerPoint,ToolsForDV_PenPaper,ToolsForDV_Other__,count,inspirID
0,1,0,0,0,0,0,0,0,0,1263,1915,Andy Cotgreave,438,Person,1,,,,13,27
1,0,0,0,0,0,0,1,0,0,1265,1916,Alberto Cairo,1010,Person,2,,,,86,2
1,0,0,0,0,0,0,1,0,0,1266,1916,Storytelling With Data (Cole Knaflic),1011,Blog,2,,,,78,15
0,0,0,0,0,0,0,1,0,0,1267,1920,Instagram,626,Social Network,1,,,,11,52
1,0,0,0,0,0,0,1,0,0,1268,1921,David Mccandless,1397,Person,3,PowerPoint,,,11,49
1,0,0,0,0,0,0,1,0,0,1269,1921,Stephanie Evergreen,1396,Person,3,PowerPoint,,,59,4
1,0,1,0,1,0,1,0,0,0,1270,1923,538,1008,Magazine,8,PowerPoint,,,10,31
1,0,1,0,1,0,1,0,0,0,1271,1923,Susie Lu,1009,Person,8,PowerPoint,,,5,44
1,0,0,0,0,0,0,0,0,0,1272,1930,Tableau Public,625,Community,2,,,,41,10
1,0,0,1,1,0,0,1,0,0,1273,1932,Andy Kirk,1354,Person,7,PowerPoint,Pen & paper,,33,43
1,0,0,1,1,0,0,1,0,0,1274,1932,David Mccandless,1355,Person,7,PowerPoint,Pen & paper,,11,49
1,1,1,1,0,0,1,0,0,0,1275,1946,Linkedin,1576,Social Network,5,,,,9,35
1,1,1,1,0,0,1,0,0,0,1276,1946,Instagram,1576,Social Network,5,,,,11,52
1,1,0,0,1,0,0,1,0,0,1277,1948,Andy Kirk,1135,Person,6,PowerPoint,,,33,43
0,1,0,0,0,0,0,0,0,0,1278,1953,Twitter,1337,Social Network,1,,,,38,28
0,1,0,0,0,0,0,0,0,0,1279,1953,Tableau Public,1337,Community,1,,,,41,10
0,1,0,0,0,0,0,0,0,0,1280,1953,#Datafam,1337,Community,1,,,,13,6
0,0,0,1,1,0,0,0,0,0,1281,1958,Amelia Wattenberger,1745,Person,5,,Pen & paper,Rawgraphs,19,21
0,0,0,1,1,0,0,0,0,0,1282,1958,Federica Fragapane,1742,Person,5,,Pen & paper,Rawgraphs,24,22
0,0,0,1,1,0,0,0,0,0,1283,1958,Andy Kirk,1738,Person,5,,Pen & paper,Rawgraphs,33,43
0,0,0,1,1,0,0,0,0,0,1284,1958,R.J Andrews,1739,Person,5,,Pen & paper,Rawgraphs,10,69
0,0,0,1,1,0,0,0,0,0,1285,1958,Alberto Cairo,1741,Person,5,,Pen & paper,Rawgraphs,86,2
0,1,0,0,0,0,0,0,0,0,1286,1959,Kevin And Ken Flerlage,1395,Person,2,,,,22,26
1,1,0,0,0,0,1,0,1,0,1287,1961,Stephanie Evergreen,1005,Person,5,PowerPoint,,,59,4
0,1,0,0,0,0,0,0,0,0,1288,1979,Andy Kriebel,1272,Person,1,,,,12,25
0,1,0,0,0,0,0,0,0,0,1289,1979,Kevin And Ken Flerlage,1270,Person,1,,,,22,26
0,0,1,0,0,1,1,0,0,1,1291,1982,Storytelling With Data (Cole Knaflic),1918,Blog,6,,Pen & paper,,78,15
1,0,0,0,0,0,0,0,1,0,1292,1984,Accurat,1093,Organisation,8,PowerPoint,Pen & paper,RAW Graphs for wexploration. Adobe Indesign for merging data and design. Figma for visuals and UX/UI. Custom CSS and Javascript (mostly) for the final product.,4,81
0,1,0,1,0,0,0,0,0,0,1293,1985,Instagram,893,Social Network,4,PowerPoint,Pen & paper,,11,52
0,1,0,1,0,0,0,0,0,0,1294,1985,Gabrielle Merite,892,Person,4,PowerPoint,Pen & paper,,10,63
1,1,0,0,0,0,0,1,0,0,1295,1986,Storytelling With Data (Cole Knaflic),1507,Blog,5,PowerPoint,Pen & paper,,78,15
0,0,0,0,1,0,0,0,1,0,1296,1990,Pudding,2005,Magazine,4,,,,24,42
0,0,0,0,1,0,0,0,1,0,1297,1990,Flowingwithdata (Nathan Yau),2004,Blog,4,,,,39,8
0,0,0,0,0,1,0,0,0,0,1298,2001,Financial Times,722,Magazine,1,,,,56,14
0,0,0,0,0,1,0,0,0,0,1299,2001,Alberto Cairo,726,Person,1,,,,86,2
0,0,0,0,0,1,0,0,0,0,1300,2001,Edward Tufte,722,Person,1,,,,49,13
1,0,0,0,0,0,0,0,0,0,1301,2005,Ann K. Emery,1390,Person,2,PowerPoint,,,20,5
1,0,0,0,0,0,0,0,0,0,1302,2005,Stephanie Evergreen,1392,Person,2,PowerPoint,,,59,4
0,0,1,0,1,1,0,0,0,0,1303,2007,Mike Bostock,1770,Person,5,,,,21,36
1,0,0,1,0,0,0,0,0,0,1304,2009,Financial Times,1823,Magazine,5,PowerPoint,Pen & paper,"Voxpopme, Camtasia",56,14
1,0,0,1,0,0,0,0,0,0,1305,2009,Edward Tufte,1823,Person,5,PowerPoint,Pen & paper,"Voxpopme, Camtasia",49,13
0,1,0,1,1,0,0,0,1,0,1306,2011,Fathom,1002,Organisation,11,PowerPoint,Pen & paper,Figma,3,80
0,1,0,1,1,0,0,0,1,0,1307,2011,538,1001,Magazine,11,PowerPoint,Pen & paper,Figma,10,31
0,1,0,1,1,0,0,0,1,0,1308,2011,Federica Fragapane,996,Person,11,PowerPoint,Pen & paper,Figma,24,22
0,1,0,1,1,0,0,0,1,0,1309,2011,NYT,999,Magazine,11,PowerPoint,Pen & paper,Figma,38,7
0,1,0,1,1,0,0,0,1,0,1310,2011,Accurat,992,Organisation,11,PowerPoint,Pen & paper,Figma,4,81
1,0,0,0,0,0,0,0,0,0,1311,2012,Stephanie Evergreen,890,Person,3,PowerPoint,,Mapchart,59,4
1,0,0,0,0,0,0,0,0,0,1312,2012,Amy Cesal,891,Person,3,PowerPoint,,Mapchart,8,1
1,0,0,0,0,0,0,0,0,0,1313,2012,Ann K. Emery,889,Person,3,PowerPoint,,Mapchart,20,5
1,1,0,0,0,0,0,1,0,0,1314,2016,#Makeovermonday,1188,Community,4,PowerPoint,,,8,56
1,1,0,0,0,0,0,1,0,0,1315,2016,Instagram,1183,Social Network,4,PowerPoint,,,11,52
0,0,0,0,1,0,0,0,0,0,1316,2021,Mike Bostock,427,Person,2,,,,21,36
0,0,0,0,1,0,0,0,0,0,1317,2021,Shirley Wu,426,Person,2,,,,49,12
1,0,0,0,0,0,0,0,0,0,1318,2026,Twitter,1389,Social Network,5,PowerPoint,Pen & paper,Word,38,28
1,0,0,0,0,0,0,0,0,0,1319,2026,Edward Tufte,1388,Person,5,PowerPoint,Pen & paper,Word,49,13
1,0,0,0,0,0,0,0,0,0,1320,2026,Financial Times,1388,Magazine,5,PowerPoint,Pen & paper,Word,56,14
1,0,0,0,0,0,0,0,0,0,1321,2030,Ann K. Emery,1865,Person,3,PowerPoint,Pen & paper,,20,5
1,0,0,0,0,0,0,0,0,0,1322,2030,Johnathan Schwabish,1862,Person,3,PowerPoint,Pen & paper,,20,17
1,0,0,0,0,0,0,0,0,0,1323,2030,Nadieh Bremer,1860,Person,3,PowerPoint,Pen & paper,,73,11
1,0,0,0,0,0,0,0,0,0,1324,2030,Zach Bowders,1863,Person,3,PowerPoint,Pen & paper,,2,79
1,0,0,0,0,0,0,0,0,0,1325,2030,Steve Wexler,1864,Person,3,PowerPoint,Pen & paper,,30,18
1,0,0,0,0,0,0,0,0,0,1326,2030,Storytelling With Data (Cole Knaflic),1859,Blog,3,PowerPoint,Pen & paper,,78,15
1,0,0,0,0,0,1,1,0,0,1327,2031,Datawrapper,1605,Blog,5,PowerPoint,,,11,3
1,0,0,0,0,0,1,1,0,0,1328,2031,Flowingwithdata (Nathan Yau),1603,Blog,5,PowerPoint,,,39,8
1,0,0,0,0,0,1,1,0,0,1329,2031,Lisa Charlotte Muth,1604,Person,5,PowerPoint,,,20,23
1,0,0,0,0,0,1,1,0,0,1330,2031,Pudding,1608,Magazine,5,PowerPoint,,,24,42
1,0,0,0,0,0,1,1,0,0,1331,2031,Nadieh Bremer,1602,Person,5,PowerPoint,,,73,11
0,0,0,1,0,0,1,0,0,0,1332,2041,Datavis Society,991,Organisation,4,,Pen & paper,,35,45
0,1,1,0,1,0,1,0,0,0,1333,2045,Observable,357,Community,8,,,"Svelte, OpenLayers",11,66
0,1,1,0,1,0,1,0,0,0,1334,2045,Pinterest,358,Social Network,8,,,"Svelte, OpenLayers",10,67
0,1,1,0,1,0,1,0,0,0,1335,2045,Pudding,360,Magazine,8,,,"Svelte, OpenLayers",24,42
0,0,1,0,1,1,0,0,0,0,1336,2053,Federica Fragapane,347,Person,4,,,,24,22
0,0,1,0,1,1,0,0,0,0,1337,2053,Lisa Charlotte Muth,346,Person,4,,,,20,23
0,0,1,0,1,1,0,0,0,0,1338,2053,Shirley Wu,344,Person,4,,,,49,12
0,0,1,0,1,1,0,0,0,0,1339,2053,Nadieh Bremer,345,Person,4,,,,73,11
0,0,1,0,1,1,0,0,0,0,1340,2053,Moritz Stefaner,342,Person,4,,,,21,34
0,0,1,0,1,1,0,0,0,0,1341,2053,Maarten Lambrecht,343,Person,4,,,,5,85
0,1,1,0,0,0,0,1,0,0,1342,2055,Tableau Public,1858,Community,3,,,,41,10
0,0,1,0,0,1,0,0,0,0,1343,2057,Flowingwithdata (Nathan Yau),721,Blog,2,,,,39,8
0,0,0,0,0,0,1,0,1,0,1344,2058,Alberto Cairo,886,Person,6,,Pen & paper,Vanilla JavaScript (manipulating either HTML or SVG elements),86,2
0,0,0,0,0,0,1,0,1,0,1345,2058,Federica Fragapane,882,Person,6,,Pen & paper,Vanilla JavaScript (manipulating either HTML or SVG elements),24,22
0,0,0,0,0,0,1,0,1,0,1346,2058,Alli Torban,885,Person,6,,Pen & paper,Vanilla JavaScript (manipulating either HTML or SVG elements),18,62
1,1,0,0,0,0,0,0,0,0,1347,2060,#Datafam,570,Community,2,,,,13,6
1,1,0,0,0,0,0,0,0,0,1348,2060,Pinterest,571,Social Network,2,,,,10,67
1,1,0,0,0,0,0,0,0,0,1349,2060,Behance,572,Social Network,2,,,,5,77
1,1,0,0,0,0,0,1,0,0,1350,2063,Tableau Public,48,Community,4,,Pen & paper,,41,10
1,1,0,0,0,0,0,1,0,0,1351,2063,Twitter,47,Social Network,4,,Pen & paper,,38,28
1,1,0,0,0,0,0,1,0,0,1352,2063,#Datafam,47,Community,4,,Pen & paper,,13,6
1,1,0,0,0,0,0,0,0,1,1353,2068,Andy Kirk,1768,Person,5,PowerPoint,,,33,43
1,1,0,0,0,0,0,0,0,1,1354,2068,Flowingwithdata (Nathan Yau),1769,Blog,5,PowerPoint,,,39,8
0,0,1,0,0,1,0,0,0,0,1355,2070,Cedric Scherer,18,Person,7,,,Inkscape,18,30
1,1,0,0,0,0,0,0,0,0,1356,2071,Federica Fragapane,880,Person,3,PowerPoint,,,24,22
1,1,0,0,0,0,0,0,0,0,1357,2071,Giorgia Lupi,881,Person,3,PowerPoint,,,46,20
1,1,0,0,0,0,0,0,0,0,1358,2071,Shirley Wu,878,Person,3,PowerPoint,,,49,12
1,1,0,0,0,0,0,0,0,0,1359,2071,Nadieh Bremer,879,Person,3,PowerPoint,,,73,11
0,0,0,0,0,0,1,0,0,0,1360,2075,Edward Tufte,1268,Person,2,,,Sisense for Cloud Data Teams,49,13
0,0,0,0,0,0,1,0,0,0,1361,2075,Financial Times,1268,Magazine,2,,,Sisense for Cloud Data Teams,56,14
1,1,0,0,0,0,0,1,0,0,1362,2082,Storytelling With Data (Cole Knaflic),1929,Blog,5,PowerPoint,,,78,15
1,1,0,0,0,0,0,1,0,0,1363,2082,Stephen Few,1930,Person,5,PowerPoint,,,19,32
1,0,1,1,1,1,0,0,1,1,1364,2083,Andy Kirk,1797,Person,15,,,,33,43
1,0,1,1,1,1,0,0,1,1,1365,2083,Alberto Cairo,1798,Person,15,,,,86,2
1,0,1,1,1,1,0,0,1,1,1366,2083,Giorgia Lupi,1796,Person,15,,,,46,20
1,0,1,1,1,1,0,0,1,1,1367,2083,Stefanie Posavec,1794,Person,15,,,,13,37
1,0,1,1,1,1,0,0,1,1,1368,2083,Valentina D'Efilippo,1793,Person,15,,,,9,19
1,0,1,1,1,1,0,0,1,1,1369,2083,Nadieh Bremer,1799,Person,15,,,,73,11
0,0,1,0,1,1,1,0,0,0,1370,2087,Amelia Wattenberger,1181,Person,6,,,,19,21
1,0,0,0,0,0,0,1,0,0,1371,2088,Nature,877,Magazine,3,,,,10,38
1,1,0,0,0,0,1,0,0,0,1372,2089,#Makeovermonday,2026,Community,5,PowerPoint,Pen & paper,,8,56
1,1,0,0,0,0,1,0,0,0,1373,2089,Storytelling With Data (Cole Knaflic),2026,Blog,5,PowerPoint,Pen & paper,,78,15
1,1,0,1,1,0,0,0,0,0,1374,2091,NYT,989,Magazine,7,PowerPoint,Pen & paper,,38,7
0,0,0,0,0,0,0,0,0,0,1375,2094,Financial Times,622,Magazine,1,,,,56,14
1,0,1,0,0,1,0,1,0,0,1376,2095,#Tidytuesday,101,Community,4,,,,9,51
1,0,1,0,0,1,0,1,0,0,1377,2095,Ironviz,102,Community,4,,,,3,59
1,0,1,0,0,1,0,1,0,0,1378,2095,Twitter,103,Social Network,4,,,,38,28
1,1,0,0,0,0,0,0,0,0,1379,2096,Stephanie Evergreen,1999,Person,3,PowerPoint,,,59,4
1,1,0,0,0,0,0,0,0,0,1380,2096,Information Is Beautiful,2001,Blog,3,PowerPoint,,,8,55
1,1,0,0,0,0,0,0,0,0,1381,2096,Storytelling With Data (Cole Knaflic),1996,Blog,3,PowerPoint,,,78,15
1,0,1,1,0,1,0,0,1,0,1383,2110,Pudding,87,Magazine,5,,,,24,42
1,0,1,1,0,1,0,0,1,0,1384,2110,Giorgia Lupi,86,Person,5,,,,46,20
1,0,1,0,0,1,0,0,0,0,1385,2114,Danielle Navarro,873,Person,3,,,,4,75
1,0,1,0,0,1,0,0,0,0,1386,2114,Thomas Lin Pedersen,874,Person,3,,,,5,72
1,0,1,0,0,1,0,0,0,0,1387,2114,Amelia Wattenberger,872,Person,3,,,,19,21
1,0,1,0,0,1,0,0,0,0,1388,2114,Shirley Wu,871,Person,3,,,,49,12
0,1,0,0,0,0,0,0,0,0,1389,2118,Dribbble,1790,Social Network,1,,,,3,50
0,1,0,0,0,0,0,0,0,0,1390,2118,Behance,1791,Social Network,1,,,,5,77
0,1,0,0,0,0,0,0,0,0,1391,2118,Pinterest,1789,Social Network,1,,,,10,67
0,1,0,0,0,0,0,0,0,0,1392,2118,Slack,1792,Social Network,1,,,,11,46
0,1,0,0,0,0,0,0,0,0,1393,2118,Datavis Society,1792,Organisation,1,,,,35,45
1,1,0,1,0,0,0,0,0,1,1394,2128,Flowingwithdata (Nathan Yau),324,Blog,9,,,Google Sheets,39,8
1,1,0,1,0,0,0,0,0,1,1395,2128,Edward Tufte,323,Person,9,,,Google Sheets,49,13
1,1,0,1,0,0,0,0,0,1,1396,2128,Financial Times,323,Magazine,9,,,Google Sheets,56,14
1,1,0,1,0,0,0,0,0,1,1397,2128,Lisa Charlotte Muth,325,Person,9,,,Google Sheets,20,23
0,1,1,0,0,0,1,1,0,0,1398,2135,Nature,2013,Magazine,6,PowerPoint,,,10,38
1,0,0,1,0,0,1,0,1,0,1399,2142,Datavis Society,1178,Organisation,5,,,Raw graphs,35,45
1,0,0,1,0,0,1,0,1,0,1400,2142,Federica Fragapane,1175,Person,5,,,Raw graphs,24,22
1,0,0,1,0,0,1,0,1,0,1401,2142,Financial Times,1177,Magazine,5,,,Raw graphs,56,14
1,0,0,1,0,0,1,0,1,0,1402,2142,Shirley Wu,1174,Person,5,,,Raw graphs,49,12
1,0,0,1,0,0,1,0,1,0,1403,2142,Flowingwithdata (Nathan Yau),1179,Blog,5,,,Raw graphs,39,8
1,0,0,1,0,0,1,0,1,0,1404,2142,Edward Tufte,1177,Person,5,,,Raw graphs,49,13
1,0,0,1,0,0,1,0,1,0,1405,2142,Alberto Cairo,1173,Person,5,,,Raw graphs,86,2
0,1,1,0,0,0,1,0,0,0,1406,2143,Twitter,1601,Social Network,4,,Pen & paper,,38,28
0,1,1,0,0,0,1,0,0,0,1407,2143,#Datafam,1601,Community,4,,Pen & paper,,13,6
0,0,0,0,0,0,0,0,0,0,1408,2144,Giorgia Lupi,868,Person,2,,Pen & paper,Figma,46,20
0,0,0,0,0,0,0,0,0,0,1409,2144,Accurat,867,Organisation,2,,Pen & paper,Figma,4,81
0,0,0,0,0,0,0,0,0,0,1410,2144,Moritz Stefaner,869,Person,2,,Pen & paper,Figma,21,34
1,0,0,0,0,0,0,1,0,0,1411,2156,Stephanie Evergreen,482,Person,2,,,,59,4
0,1,1,0,0,1,1,0,0,0,1412,2158,NYT,1353,Magazine,5,,,,38,7
1,1,0,0,0,0,0,1,0,0,1413,2160,Stephanie Evergreen,1600,Person,4,PowerPoint,,,59,4
1,0,0,1,1,0,0,0,0,0,1414,2171,Flowingwithdata (Nathan Yau),83,Blog,6,,Pen & paper,,39,8
1,0,0,1,1,0,0,0,0,0,1415,2171,Stefanie Posavec,85,Person,6,,Pen & paper,,13,37
1,0,0,1,1,0,0,0,0,0,1416,2171,Giorgia Lupi,82,Person,6,,Pen & paper,,46,20
1,0,0,1,1,0,0,0,0,0,1417,2171,Mona Chalabi,84,Person,6,,Pen & paper,,17,16
1,1,0,0,0,0,0,0,0,0,1418,2173,Twitter,618,Social Network,4,PowerPoint,,Amazon Quicksight,38,28
1,1,0,0,0,0,0,0,0,0,1419,2173,Storytelling With Data (Cole Knaflic),617,Blog,4,PowerPoint,,Amazon Quicksight,78,15
1,1,0,0,0,0,0,0,0,0,1420,2173,#Datafam,618,Community,4,PowerPoint,,Amazon Quicksight,13,6
1,0,0,0,0,0,0,1,0,0,1421,2179,Stephanie Evergreen,210,Person,2,,,,59,4
